Experiment,Category,Language,Models,Dataset,Complexity,Size,Attempt,Input,Reasons,Output,Time,Accuracy,Completeness
code_analysis,EvaluateCodeQuality,React,GPT35_Turbo_0125,ReactSignUp,high,low,1,1300,0,930,16.186156034469604
code_analysis,EvaluateCodeQuality,React,GPT35_Turbo_0125,ToDoApp_ReactJS,high,avg,1,3240,0,857,10.802280902862549
code_analysis,EvaluateCodeQuality,Angular,GPT35_Turbo_0125,AngularCosmoPage,avg,high,1,5424,0,865,15.075654029846191
code_explanation,DescribeTechnicalImplementation,Angular,GPT35_Turbo_0125,AngularCosmoPage,avg,high,1,5377,0,592,14.983287811279297
code_explanation,DescribeTechnicalImplementation,React,GPT35_Turbo_0125,ReactSignUp,high,low,1,1253,0,419,6.521485090255737
code_explanation,DescribeTechnicalImplementation,React,GPT35_Turbo_0125,ToDoApp_ReactJS,high,avg,1,3193,0,345,4.397407054901123
component_generation,ModifyReactApp,React,GPT35_Turbo_0125,ReactFetchAPI,avg,low,1,371,0,318,10.471159934997559
component_generation,GenerateBaseComponent,none,GPT35_Turbo_0125,none,none,none,1,197,0,531,6.976807117462158
component_generation,GenerateReactApp,none,GPT35_Turbo_0125,none,none,none,1,186,0,216,2.8990447521209717
solution_documentation,BusinessFunctionality,React,GPT35_Turbo_0125,ReactSignUp,high,low,1,1176,0,411,8.422518014907837
solution_documentation,BusinessFunctionality,React,GPT35_Turbo_0125,ToDoApp_ReactJS,high,avg,1,3116,0,472,5.870868921279907
solution_documentation,BusinessFunctionality,Angular,GPT35_Turbo_0125,AngularCosmoPage,avg,high,1,5300,0,417,6.102897882461548
solution_migration,ReactToAngular,React,GPT35_Turbo_0125,ToDoApp_ReactJS,high,avg,1,3163,0,1187,15.396482944488525
solution_migration,jQueryToReact,jQuery,GPT35_Turbo_0125,ToDoApp_jQuery,high,low,1,2320,0,1372,16.213236331939697
solution_migration,AngularToReact,Angular,GPT35_Turbo_0125,AngularCosmoPage,avg,high,1,5330,0,1388,23.21365714073181
solution_migration,UpdateReact,React,GPT35_Turbo_0125,ToDoApp_ReactJS,high,avg,1,3154,0,1632,21.872694969177246
solution_migration,UpdateAngular,Angular,GPT35_Turbo_0125,ToDoApp_AngularJS,avg,avg_2,1,2256,0,1105,17.80323314666748
solution_migration,ReactToAngular,React,GPT35_Turbo_0125,ReactSignUp,high,low,1,1223,0,614,6.734889030456543
solution_migration,VanillaToReact,NativeJS,GPT35_Turbo_0125,Piano_NativeJS,high,low,1,1351,0,1645,29.134347915649414
solution_template_generation,GenerateProjectConfiguration,none,GPT35_Turbo_0125,none,none,none,1,130,0,437,11.214173078536987
test_generation,WriteTestsForLegacyCode,React,GPT35_Turbo_0125,ReactSignUp,high,low,1,1181,0,400,4.477819204330444
test_generation,WriteTestsForLegacyCode,React,GPT35_Turbo_0125,ToDoApp_ReactJS,high,avg,1,3121,0,693,8.048977851867676
test_generation,WriteTestsForLegacyCode,Angular,GPT35_Turbo_0125,AngularCosmoPage,avg,high,1,5305,0,457,7.942612886428833
test_generation,WriteTestsForActualCode,React,GPT35_Turbo_0125,ReactSelect,extra_high,high,1,15419,0,404,9.105715036392212
