Experiment,Category,Language,Models,Dataset,Complexity,Size,Attempt,Input,Reasons,Output,Time,Accuracy,Completeness
code_analysis,EvaluateCodeQuality,React,GPT4o_mini_0718,ReactSignUp,high,low,1,1347,0,1236,16.371889114379883
code_analysis,EvaluateCodeQuality,React,GPT4o_mini_0718,ToDoApp_ReactJS,high,avg,1,3343,0,852,9.706222772598267
code_analysis,EvaluateCodeQuality,Angular,GPT4o_mini_0718,AngularCosmoPage,avg,high,1,5506,0,1344,22.89774513244629
code_explanation,DescribeTechnicalImplementation,Angular,GPT4o_mini_0718,AngularCosmoPage,avg,high,1,5460,0,949,18.585093021392822
code_explanation,DescribeTechnicalImplementation,React,GPT4o_mini_0718,ReactSignUp,high,low,1,1301,0,758,10.329627275466919
code_explanation,DescribeTechnicalImplementation,React,GPT4o_mini_0718,ToDoApp_ReactJS,high,avg,1,3297,0,899,10.810460805892944
component_generation,ModifyReactApp,React,GPT4o_mini_0718,ReactFetchAPI,avg,low,1,379,0,349,7.6549060344696045
component_generation,GenerateBaseComponent,none,GPT4o_mini_0718,none,none,none,1,199,0,916,17.714824199676514
component_generation,GenerateReactApp,none,GPT4o_mini_0718,none,none,none,1,188,0,393,6.347499847412109
solution_documentation,BusinessFunctionality,React,GPT4o_mini_0718,ReactSignUp,high,low,1,1223,0,787,11.816874980926514
solution_documentation,BusinessFunctionality,React,GPT4o_mini_0718,ToDoApp_ReactJS,high,avg,1,3219,0,784,16.069780826568604
solution_documentation,BusinessFunctionality,Angular,GPT4o_mini_0718,AngularCosmoPage,avg,high,1,5382,0,851,10.775871992111206
solution_migration,ReactToAngular,React,GPT4o_mini_0718,ToDoApp_ReactJS,high,avg,1,3269,0,2050,33.037341356277466
solution_migration,jQueryToReact,jQuery,GPT4o_mini_0718,ToDoApp_jQuery,high,low,1,2343,0,1942,40.92633008956909
solution_migration,AngularToReact,Angular,GPT4o_mini_0718,AngularCosmoPage,avg,high,1,5413,0,890,25.44001603126526
solution_migration,UpdateReact,React,GPT4o_mini_0718,ToDoApp_ReactJS,high,avg,1,3258,0,2124,37.91815805435181
solution_migration,UpdateAngular,Angular,GPT4o_mini_0718,ToDoApp_AngularJS,avg,avg_2,1,2275,0,1474,25.1414577960968
solution_migration,ReactToAngular,React,GPT4o_mini_0718,ReactSignUp,high,low,1,1273,0,1252,18.748740196228027
solution_migration,VanillaToReact,NativeJS,GPT4o_mini_0718,Piano_NativeJS,high,low,1,1402,0,1441,23.473472833633423
solution_template_generation,GenerateProjectConfiguration,none,GPT4o_mini_0718,none,none,none,1,132,0,1026,14.331310749053955
test_generation,WriteTestsForLegacyCode,React,GPT4o_mini_0718,ReactSignUp,high,low,1,1230,0,900,12.897808074951172
test_generation,WriteTestsForLegacyCode,React,GPT4o_mini_0718,ToDoApp_ReactJS,high,avg,1,3226,0,1620,21.274967193603516
test_generation,WriteTestsForLegacyCode,Angular,GPT4o_mini_0718,AngularCosmoPage,avg,high,1,5389,0,980,13.73996901512146
test_generation,WriteTestsForActualCode,React,GPT4o_mini_0718,ReactSelect,extra_high,high,1,15764,0,875,16.71305203437805
