Experiment,Category,Language,Models,Dataset,Complexity,Size,Attempt,Input,Reasons,Output,Time,Accuracy,Completeness
code_analysis,EvaluateCodeQuality,React,Claude_Sonnet_35_dial,ReactSignUp,high,low,1,1666,0,1171,21.290199041366577
code_analysis,EvaluateCodeQuality,React,Claude_Sonnet_35_dial,ToDoApp_ReactJS,high,avg,1,4148,0,1905,32.97013211250305
code_analysis,EvaluateCodeQuality,Angular,Claude_Sonnet_35_dial,AngularCosmoPage,avg,high,1,6878,0,1653,32.71438789367676
code_explanation,DescribeTechnicalImplementation,Angular,Claude_Sonnet_35_dial,AngularCosmoPage,avg,high,1,6806,0,1166,26.667195796966553
code_explanation,DescribeTechnicalImplementation,React,Claude_Sonnet_35_dial,ReactSignUp,high,low,1,1594,0,906,18.800968885421753
code_explanation,DescribeTechnicalImplementation,React,Claude_Sonnet_35_dial,ToDoApp_ReactJS,high,avg,1,4076,0,1068,20.817695140838623
component_generation,ModifyReactApp,React,Claude_Sonnet_35_dial,ReactFetchAPI,avg,low,1,449,0,710,12.864858865737915
component_generation,GenerateBaseComponent,none,Claude_Sonnet_35_dial,none,none,none,1,215,0,1484,23.27209496498108
component_generation,GenerateReactApp,none,Claude_Sonnet_35_dial,none,none,none,1,204,0,689,11.473372220993042
solution_documentation,BusinessFunctionality,React,Claude_Sonnet_35_dial,ReactSignUp,high,low,1,1521,0,485,13.365023136138916
solution_documentation,BusinessFunctionality,React,Claude_Sonnet_35_dial,ToDoApp_ReactJS,high,avg,1,4003,0,515,13.914136171340942
solution_documentation,BusinessFunctionality,Angular,Claude_Sonnet_35_dial,AngularCosmoPage,avg,high,1,6733,0,581,15.678601026535034
solution_migration,ReactToAngular,React,Claude_Sonnet_35_dial,ToDoApp_ReactJS,high,avg,1,4057,0,3651,57.69526290893555
solution_migration,jQueryToReact,jQuery,Claude_Sonnet_35_dial,ToDoApp_jQuery,high,low,1,2929,0,3209,49.664990186691284
solution_migration,AngularToReact,Angular,Claude_Sonnet_35_dial,AngularCosmoPage,avg,high,1,6767,0,3794,60.290579080581665
solution_migration,UpdateReact,React,Claude_Sonnet_35_dial,ToDoApp_ReactJS,high,avg,1,4047,0,2994,44.66040110588074
solution_migration,UpdateAngular,Angular,Claude_Sonnet_35_dial,ToDoApp_AngularJS,avg,avg_2,1,2794,0,3812,60.318174839019775
solution_migration,ReactToAngular,React,Claude_Sonnet_35_dial,ReactSignUp,high,low,1,1575,0,1698,28.359318733215332
solution_migration,VanillaToReact,NativeJS,Claude_Sonnet_35_dial,Piano_NativeJS,high,low,1,1674,0,1614,26.051260948181152
solution_template_generation,GenerateProjectConfiguration,none,Claude_Sonnet_35_dial,none,none,none,1,140,0,737,12.418509006500244
test_generation,WriteTestsForLegacyCode,React,Claude_Sonnet_35_dial,ReactSignUp,high,low,1,1527,0,1316,20.948485136032104
test_generation,WriteTestsForLegacyCode,React,Claude_Sonnet_35_dial,ToDoApp_ReactJS,high,avg,1,4009,0,2816,43.16214299201965
test_generation,WriteTestsForLegacyCode,Angular,Claude_Sonnet_35_dial,AngularCosmoPage,avg,high,1,6739,0,2246,39.22949504852295
test_generation,WriteTestsForActualCode,React,Claude_Sonnet_35_dial,ReactSelect,extra_high,high,1,20232,0,1397,25.970350980758667
